Song,Polyphony,Polyphony Rate,Pitch in Scale Rate,Scale Consistency,No. Pitches Used,No. Pitch Classes Used,Pitch Class Entropy,Pitch Entropy
image_1284.png,2.5691489361702127,0.4375,0.5227743271221532,0.8043478260869565,19,9,2.9259709249628414,4.025111391589453
image_1285.png,3.0989583333333335,0.5130208333333334,0.673109243697479,0.7252100840336134,24,11,3.238288066376437,4.263855004054284
image_1286.png,3.1578947368421053,0.6796875,0.4666666666666667,0.7666666666666667,28,11,3.120231931376197,4.458175012191113
image_1287.png,2.9192708333333335,0.6536458333333334,0.5611061552185549,0.6904549509366636,20,11,3.2236180295385166,3.9885955999069296
image_1288.png,3.549738219895288,0.7277486910994765,0.5678466076696165,0.7669616519174042,27,11,3.1201446061545144,4.4518534356273545
image_1289.png,2.302114803625378,0.29736842105263156,0.36351706036745407,0.8333333333333334,20,9,3.0025592317915386,4.0129596159239105
image_1290.png,3.843304843304843,0.6830601092896175,0.6389918458117124,0.787249814677539,23,10,3.1454279776439282,4.365429829601521
image_1291.png,2.0233236151603498,0.23684210526315788,0.12247838616714697,0.877521613832853,12,7,2.5832118299117086,3.3377325175391945
image_1292.png,3.6484375,0.796875,0.4739471805852962,0.8172733761598858,23,11,3.251508260325954,4.317280600282103
image_1293.png,3.984375,0.8776041666666666,0.7058823529411765,0.7823529411764706,25,10,3.1141352960438162,4.420613526522897
image_1294.png,3.1742627345844503,0.6302083333333334,0.8344594594594594,0.8868243243243243,27,11,3.081027580273197,4.448168182451882
image_1295.png,3.842391304347826,0.8279569892473119,0.47029702970297027,0.7086280056577087,26,11,3.182372477836176,4.327324170536623
image_1296.png,4.094086021505376,0.7708333333333334,0.5292186474064347,0.9198949441891004,22,9,2.903325653807322,4.049562290405891
image_1297.png,4.348404255319149,0.8936170212765957,0.6868501529051988,0.7406727828746177,26,12,3.1235893436830953,4.240260449552511
image_1298.png,3.3489583333333335,0.7239583333333334,0.5163297045101088,0.6819595645412131,23,11,3.293554712305752,4.269948205496925
image_1299.png,2.164285714285714,0.20430107526881722,0.5346534653465347,0.735973597359736,17,9,2.959754192856901,3.797517249292527
image_1300.png,3.7838541666666665,0.7421875,0.33998623537508604,0.7701307639366827,27,12,3.1658612257199215,4.473561699089425
image_1301.png,3.253968253968254,0.7037037037037037,0.2821138211382114,0.9024390243902439,21,9,2.9139216813483566,3.9580362929530057
image_1302.png,4.251968503937008,0.9319371727748691,0.49876543209876545,0.6753086419753086,23,12,3.4508460290021077,4.269658462690561
image_1303.png,3.1197916666666665,0.6223958333333334,0.6911519198664441,0.7195325542570952,24,11,3.2168666600680096,4.272307987453443
image_1304.png,3.4246575342465753,0.6143617021276596,0.564,0.6816,26,10,3.1103217836442303,4.275887009210613
image_1305.png,2.3263707571801566,0.4192708333333333,0.43658810325476993,0.7957351290684624,19,10,2.905568955375154,3.978479506704831
image_1306.png,3.6302083333333335,0.8098958333333334,0.5416068866571019,0.7015781922525107,23,11,3.2305877163944254,4.190138480235495
image_1307.png,3.994666666666667,0.9306666666666666,0.35714285714285715,0.8184245660881175,21,10,2.9663346663214183,3.965729512164678
image_1308.png,3.4673629242819843,0.7317708333333334,0.6551204819277109,0.7131024096385542,28,12,3.3112460193808717,4.4771493639800415
image_1309.png,2.128342245989305,0.2864583333333333,0.5188442211055276,0.7060301507537688,20,10,3.01203933287761,4.068277414600988
image_1310.png,5.700520833333333,1.0,0.7921425308359982,0.7962539972590224,32,12,3.156522143029346,4.535716030597717
image_1311.png,3.1089385474860336,0.6145833333333334,0.42138364779874216,0.8418688230008985,23,12,3.1161325334517036,4.2392669896782085
image_1312.png,3.3359375,0.75,0.5152224824355972,0.8602654176424668,21,11,2.732430958731863,3.9389129619803467
image_1313.png,1.5859030837004404,0.0859375,0.6083333333333333,0.9277777777777778,13,7,2.3417433326671158,3.467867760220324
image_1314.png,2.971052631578947,0.5963541666666666,0.7546501328609388,0.8033658104517272,25,12,3.2291381897290847,4.288344109279674
image_1315.png,3.3421052631578947,0.7005208333333334,0.5724409448818898,0.6921259842519685,23,11,3.1752989308215636,4.237880779276641
image_1316.png,4.149456521739131,0.842391304347826,0.5173542894564506,0.7203667321545514,24,11,3.0156613088785775,4.302420157548939
image_1317.png,2.9765625,0.5546875,0.5161854768153981,0.6727909011373578,16,11,3.3784320713684126,3.7737100488383053
image_1318.png,4.895833333333333,0.9296875,0.5606382978723404,0.6531914893617021,33,11,3.3654908179144902,4.7543333793601645
image_1319.png,2.9972677595628414,0.6015625,0.4831358249772106,0.7420237010027347,20,9,2.9819571656728767,3.907288259674031
image_1320.png,2.25,0.34375,0.5845410628019324,0.784219001610306,12,8,2.6898066891512644,3.1348499100011424
image_1321.png,3.782722513089005,0.7317708333333334,0.8996539792387543,0.8996539792387543,23,10,2.9497304164320117,4.015323998184414
image_1322.png,2.9597701149425286,0.5645161290322581,0.4368932038834951,0.7067961165048544,14,11,3.1651200361749265,3.537079258096642
image_1323.png,3.7421875,0.8229166666666666,0.7432150313152401,0.7432150313152401,25,12,3.1395908990307877,4.26331762288694
image_1324.png,2.7158469945355193,0.544,0.4688128772635815,0.7535211267605634,22,12,3.186200349695741,4.073310138430465
image_1325.png,2.7447916666666665,0.5651041666666666,0.33396584440227706,0.849146110056926,20,9,2.8989451804603936,4.016019640297289
image_1326.png,2.6852367688022283,0.4435483870967742,0.29771784232365145,0.8412863070539419,20,11,2.9041064025283903,3.6974628603996273
image_1327.png,1.9428571428571428,0.17341040462427745,0.43790849673202614,0.6715686274509803,18,10,3.2409096730913842,3.9081674964311226
image_1328.png,3.2527472527472527,0.6424731182795699,0.6309121621621622,0.6587837837837838,27,12,3.5186968630462343,4.574333777892381
image_1329.png,1.6350148367952522,0.1796875,0.4355716878402904,0.79491833030853,15,9,2.767071951722848,3.626672655882035
image_1330.png,3.4,0.6844919786096256,0.4093799682034976,0.8084260731319555,19,11,3.1261458675658202,3.833739911823568
image_1331.png,4.520833333333333,0.9088541666666666,0.5564516129032258,0.6543778801843319,25,11,3.3511036968112484,4.4727192833314025
image_1332.png,3.3385416666666665,0.734375,0.5702028081123245,0.7316692667706708,24,12,3.337158768108163,4.24491808279424
image_1333.png,3.25,0.6780104712041884,0.7152209492635024,0.8060556464811784,20,10,3.1310763858343016,3.9705353421171985
image_1334.png,4.502604166666667,0.875,0.606709080393291,0.6697513013302487,30,11,3.2402817558042454,4.524728503524642
image_1335.png,2.546875,0.515625,0.48466257668711654,0.7413087934560327,21,12,3.03485715717193,3.9984209140237077
image_1336.png,3.5546875,0.8255208333333334,0.4307692307692308,0.7663003663003664,22,11,3.2698611041004733,4.053299043449944
image_1337.png,4.794270833333333,0.9713541666666666,0.31721890277023357,0.7577403585008148,25,12,3.041549744061091,4.210435088875839
image_1338.png,4.770833333333333,0.8359375,0.7183406113537117,0.7958515283842795,26,10,3.0115773821501657,4.498502862513016
image_1339.png,3.074074074074074,0.671875,0.5860585197934596,0.7882960413080895,25,12,3.2461647111546075,4.4332940372117156
image_1340.png,2.1657303370786516,0.3307291666666667,0.7107652399481194,0.8988326848249028,16,9,2.636909125828291,3.787196577686637
image_1341.png,3.0080213903743314,0.5508021390374331,0.7546666666666667,0.8231111111111111,25,11,3.1051974652834886,4.338472441860517
image_1342.png,3.328125,0.8411458333333334,0.7856025039123631,0.8333333333333334,21,11,3.1213225806894678,3.9539848672729963
image_1343.png,3.6015625,0.8776041666666666,0.7172812725958062,0.7302964569775849,19,11,3.2912281207252834,3.968792816560327
image_1344.png,2.5155807365439093,0.3958333333333333,0.20833333333333334,0.8682432432432432,20,9,2.672036760733016,3.844205961907483
image_1345.png,5.286458333333333,0.9635416666666666,0.8167487684729065,0.8167487684729065,29,11,3.0007455818269637,4.470481377951015
image_1346.png,2.1449275362318843,0.33618233618233617,0.5783783783783784,0.7702702702702703,19,11,3.2069843475183664,3.9171160219786914
image_1347.png,3.8203125,0.8958333333333334,0.4164962508520791,0.7825494205862304,15,11,3.085081461563788,3.7104192906397113
image_1348.png,3.295698924731183,0.6536458333333334,0.5203915171288744,0.7088091353996737,23,10,2.9700396107320026,4.197293316396729
image_1349.png,2.980926430517711,0.6213333333333333,0.7038391224862889,0.7687385740402194,20,11,3.3048684639289747,4.090953192112174
image_1350.png,3.848901098901099,0.8571428571428571,0.6995003568879372,0.9421841541755889,18,10,2.9729583988985304,3.8567617443463584
image_1351.png,3.691891891891892,0.7057291666666666,0.32284040995607616,0.7781844802342606,24,11,3.1033927202585,4.3828588968114435
image_1352.png,2.8,0.4842105263157895,0.6267605633802817,0.7686116700201208,21,12,3.3627607075817614,4.152418298452694
image_1353.png,1.7408637873754154,0.16052631578947368,0.36450381679389315,0.7557251908396947,13,8,2.78260187534511,3.4382737449208567
image_1354.png,3.7842105263157895,0.8447368421052631,0.5361613351877608,0.7162726008344924,25,10,3.0836427168207816,4.424110817137364
image_1355.png,4.052083333333333,0.8619791666666666,0.62146529562982,0.75,25,11,3.1694990972118893,4.2941385307019
image_1356.png,3.8828125,0.8567708333333334,0.5124077800134138,0.6908115358819584,25,12,3.4506351157064064,4.298571058044021
image_1357.png,3.6484375,0.6953125,0.7116345467523197,0.7187723054960742,31,12,3.1219946676924355,4.676170150045099
image_1358.png,4.947916666666667,0.8854166666666666,0.8078947368421052,0.8542105263157894,29,11,3.073432693438285,4.562811774122183
image_1359.png,2.306590257879656,0.4114583333333333,0.506832298136646,0.9031055900621118,18,9,3.0318439817829823,3.8890426405634724
image_1360.png,4.067708333333333,0.9505208333333334,0.6626120358514724,0.9020486555697823,30,10,3.0746970065678942,4.706504279905323
image_1361.png,2.3610223642172525,0.3287292817679558,0.5764546684709067,0.878213802435724,17,11,3.180270160698301,3.8625623108322626
image_1362.png,2.831908831908832,0.5130208333333334,0.4919517102615694,0.6498993963782697,23,12,3.3098109693332503,4.260878488397074
image_1363.png,3.331578947368421,0.7369791666666666,0.4731437598736177,0.7037914691943128,20,10,3.039699643989681,4.075907004968766
image_1364.png,3.5833333333333335,0.7265625,0.5632267441860465,0.6896802325581395,26,12,3.285580660591536,4.43826196532598
image_1365.png,3.1207865168539324,0.5741758241758241,0.6075607560756076,0.8028802880288028,22,12,3.1748568900803047,4.04965006098667
image_1366.png,3.3046875,0.734375,0.37194641449960597,0.8163908589440504,29,12,3.245291449895885,4.6090362794072846
image_1367.png,1.9867549668874172,0.17597765363128492,0.27166666666666667,0.9116666666666666,13,8,2.7468191881606097,3.407173151178317
image_1368.png,2.7604166666666665,0.5598958333333334,0.3169811320754717,0.8528301886792453,13,9,2.8027163809836564,3.2619192532571892
image_1369.png,2.7893333333333334,0.4947916666666667,0.4024856596558317,0.7858508604206501,19,12,3.0674164173086322,3.752947248257712
image_1370.png,3.6432291666666665,0.8619791666666666,0.6854896354538956,0.7998570407433881,24,11,3.1273028807751233,4.297387002722273
image_1371.png,2.8619791666666665,0.5885416666666666,0.6223839854413102,0.827115559599636,21,9,2.83685239063192,3.8981529761214953
image_1372.png,3.0913838120104438,0.7101827676240209,0.5734797297297297,0.8209459459459459,25,11,3.1355798854174273,4.453310137194735
image_1373.png,3.6948228882833787,0.7956403269754768,0.4247787610619469,0.7905604719764012,20,11,2.9313767967636877,3.841049629950737
image_1374.png,3.825214899713467,0.7386363636363636,0.42621722846441945,0.7842696629213484,23,11,3.132233439582614,4.241994997524115
image_1375.png,4.903645833333333,0.90625,0.5496548061603823,0.6664896441848115,29,12,3.3619342758470148,4.458377974477434
image_1376.png,3.4739583333333335,0.6979166666666666,0.3808095952023988,0.8260869565217391,27,12,3.148448308000481,4.357122425983094
image_1377.png,4.299479166666667,0.8932291666666666,0.7734706238643246,0.7813446396123561,21,12,3.0848249063518813,3.699421476740158
image_1378.png,3.3541666666666665,0.7604166666666666,0.5442546583850931,0.7041925465838509,21,12,3.3891441003147698,4.05085967858463
image_1379.png,1.9011299435028248,0.24607329842931938,0.21693907875185736,0.7830609212481426,13,7,2.402584122628974,3.2099993772728714
image_1380.png,2.512396694214876,0.5371900826446281,0.5307017543859649,0.7456140350877193,21,11,3.183029270039106,4.052334503038848
image_1381.png,2.859375,0.6848958333333334,0.40619307832422585,0.8679417122040073,16,10,3.1148611832746913,3.6604057835424224
image_1382.png,1.778877887788779,0.125,0.5695732838589982,0.7365491651205937,12,9,2.942467512787036,3.3427512353261903
image_1383.png,2.848404255319149,0.6796875,0.41456582633053224,0.7376283846872083,18,11,3.0424894203321315,3.796665289242803
image_1384.png,3.760869565217391,0.7282608695652174,0.4884393063583815,0.7304913294797688,22,11,3.2229326897603094,4.088769579523182
image_1385.png,3.3333333333333335,0.6484375,0.5062992125984253,0.7267716535433071,26,12,3.3653472191138154,4.463368082375987
image_1386.png,2.643617021276596,0.4710526315789474,0.40945674044265595,0.7736418511066399,20,11,3.1448830382481603,4.034345190541225
image_1387.png,3.4263157894736844,0.7631578947368421,0.3325652841781874,0.7857142857142857,22,12,3.1902920505631336,4.165674960092981
image_1388.png,3.421875,0.6536458333333334,0.1354642313546423,0.9124809741248098,22,11,2.762392710154291,4.097463916768077
image_1389.png,4.192708333333333,0.7057291666666666,0.7341614906832298,0.7900621118012422,28,10,3.1918661879225114,4.519868161159396
image_1390.png,2.6051136363636362,0.5106382978723404,0.47110141766630315,0.6859323882224646,22,11,3.3426124799473653,4.2175686330802025
image_1391.png,5.007894736842105,0.9315789473684211,0.7325275880189175,0.7493431424067262,29,12,3.0975762507797584,4.452651201834513
image_1392.png,2.535502958579882,0.4613333333333333,0.39323220536756126,0.7631271878646441,15,11,3.0078654168677454,3.5007153404535156
image_1393.png,3.1331521739130435,0.6141304347826086,0.5429314830875975,0.6548135299219427,21,10,3.117913197912533,4.087535804593557
image_1394.png,3.4094707520891365,0.6666666666666666,0.5032679738562091,0.7794117647058824,21,11,3.0768160905557007,3.9915504093241236
image_1395.png,3.6968085106382977,0.7553191489361702,0.4510791366906475,0.9064748201438849,23,10,2.891935943996402,4.084246276796774
image_1396.png,3.109289617486339,0.7010869565217391,0.6924428822495606,0.773286467486819,16,11,3.1557921426926097,3.59758850830766
image_1397.png,3.1015625,0.6484375,0.6381192275398825,0.7691015952980689,27,11,3.2005591918694987,4.507020819019754
image_1398.png,2.765625,0.5494791666666666,0.4792843691148776,0.7137476459510358,23,11,3.116666308207495,4.253177326888489
image_1399.png,2.6935933147632314,0.5078125,0.3671147880041365,0.8086866597724922,19,10,2.91032040833049,3.826025802765793
image_1400.png,4.377604166666667,0.9453125,0.5092207019631172,0.7293277810826889,29,12,3.272949070577954,4.524037543187732
image_1401.png,3.796875,0.734375,0.39094650205761317,0.8100137174211248,25,11,3.0569106429832344,4.411873976267259
image_1402.png,3.2096774193548385,0.6478494623655914,0.6968174204355109,0.7805695142378559,20,12,3.184623232260606,3.9323889256018045
image_1403.png,1.7712609970674487,0.16927083333333334,0.38741721854304634,0.7334437086092715,17,10,3.0973687455218277,3.7809768236053434
image_1404.png,1.57566765578635,0.11578947368421053,0.7476459510357816,0.8983050847457628,10,7,2.1353464484535474,2.8957871795305605
image_1405.png,3.4322916666666665,0.8072916666666666,0.5159332321699545,0.6790591805766313,29,12,3.4541343486966247,4.54142101961107
image_1406.png,1.380952380952381,0.03225806451612903,0.496551724137931,0.7793103448275862,7,6,2.397043173371447,2.734948197321889
image_1407.png,3.1277173913043477,0.679144385026738,0.7028670721112077,0.7827975673327541,21,11,3.0030616642310743,4.135705628204741
image_1408.png,3.2845744680851063,0.71875,0.6437246963562753,0.7497975708502024,24,11,3.1458707995458477,4.291199507483032
image_1409.png,5.502604166666667,0.984375,0.7316611452910554,0.8655939422621864,27,11,2.9556600950124414,4.305785016168274
image_1410.png,3.21505376344086,0.6586021505376344,0.49581939799331104,0.7834448160535117,21,11,3.123800554592749,4.021697971965791
image_1411.png,2.6390374331550803,0.4625668449197861,0.5015197568389058,0.7872340425531915,22,10,3.081615311360546,4.287137829424497
image_1412.png,3.5520833333333335,0.7395833333333334,0.5417888563049853,0.7360703812316716,22,12,3.153033288534157,4.0964274120853315
image_1413.png,3.0181268882175227,0.5887096774193549,0.5575575575575575,0.7917917917917918,23,8,2.9181287735723687,4.245703626336387
image_1414.png,4.846354166666667,0.9322916666666666,0.8377216550241805,0.84631918323482,24,10,2.8386893042578705,4.244842356641406
image_1415.png,2.960835509138381,0.6901041666666666,0.5238095238095238,0.7160493827160493,26,11,3.068122802501601,4.338581285608234
image_1416.png,1.576086956521739,0.013440860215053764,0.41839080459770117,0.9264367816091954,11,7,2.040628719976048,2.931220378542262
image_1417.png,3.749318801089918,0.8092643051771117,0.6177325581395349,0.654796511627907,28,12,3.121165767630969,4.450607246772998
image_1418.png,2.4816901408450702,0.3932291666666667,0.2474460839954597,0.9137343927355278,19,8,2.691373918434983,3.867567504378761
image_1419.png,3.5531914893617023,0.8111702127659575,0.7544910179640718,0.8630239520958084,17,11,3.054526356550512,3.683852878681772
image_1420.png,3.78125,0.7838541666666666,0.5192837465564738,0.6632231404958677,30,12,3.288950785967819,4.588526861403526
image_1421.png,5.340425531914893,0.9787234042553191,0.5139442231075697,0.7046812749003984,35,12,3.307887292418372,4.8618702735461845
image_1422.png,2.768361581920904,0.5168539325842697,0.6448979591836734,0.8724489795918368,20,11,2.948695402045112,3.933954917119703
image_1423.png,3.8186666666666667,0.5833333333333334,0.5286312849162011,0.7122905027932961,30,12,3.28693750752614,4.61316371056385
image_1424.png,5.015625,0.9791666666666666,0.8457943925233645,0.8457943925233645,23,12,3.0823877300905207,4.098331226962008
image_1425.png,2.572972972972973,0.5182291666666666,0.4327731092436975,0.7647058823529411,19,11,3.1020227434864625,3.9243646167954633
image_1426.png,3.6119791666666665,0.8151041666666666,0.7094448449891853,0.7094448449891853,29,12,3.167690040654834,4.478217809599322
image_1427.png,2.9739583333333335,0.6302083333333334,0.4763572679509632,0.702276707530648,19,11,3.188445700801138,3.909428247710599
image_1428.png,2.6956521739130435,0.5357142857142857,0.4935483870967742,0.9043010752688172,16,9,2.5422840718331288,3.6162422467939077
image_1429.png,4.018229166666667,0.7473958333333334,0.6117952041477641,0.7323395981853532,25,11,3.2459890322925076,4.234313907342257
image_1430.png,3.4166666666666665,0.7578125,0.3429878048780488,0.7660060975609756,23,10,3.1481322183208356,4.118480411413228
image_1431.png,3.8359375,0.7916666666666666,0.6646300067888663,0.8547182620502376,18,11,2.9850957616899,3.6085987064863496
image_1432.png,3.5026041666666665,0.7786458333333334,0.5657992565055762,0.8185873605947955,26,11,3.242826232039953,4.442003781954688
image_1433.png,2.4376731301939056,0.4244791666666667,0.6386363636363637,0.7511363636363636,22,11,3.2121237013469,4.127248441835427
image_1434.png,3.4375,0.7890625,0.4712121212121212,0.85,18,11,3.1571541516900665,3.9727900342716334
image_1435.png,4.186486486486486,0.827027027027027,0.4686894770819884,0.7224015493867011,27,10,3.133325205105445,4.361136522143119
image_1436.png,4.18010752688172,0.8575268817204301,0.6186495176848874,0.7331189710610932,31,12,3.3141827746232964,4.674906006443727
image_1437.png,1.969283276450512,0.2292817679558011,0.7227036395147314,0.8145580589254766,17,9,2.762899361558556,3.699045382427081
image_1438.png,5.757660167130919,0.9498607242339833,0.6894049346879536,0.7290759554910499,29,12,3.381784137848996,4.562813980778021
image_1439.png,3.1021505376344085,0.5286458333333334,0.817157712305026,0.9090121317157712,21,9,2.8876151807914257,4.15117034315449
image_1440.png,3.263157894736842,0.7947368421052632,0.43951612903225806,0.7379032258064516,23,12,3.3250896874827873,4.2298196039904505
image_1441.png,4.104166666666667,0.7161458333333334,0.3217005076142132,0.8356598984771574,22,11,2.9983489520479747,4.037581679729254
image_1442.png,2.994708994708995,0.6380208333333334,0.6501766784452296,0.7393992932862191,24,11,3.164449625175261,4.198568796426944
image_1443.png,3.578125,0.7942708333333334,0.5327510917030568,0.8158660844250364,21,11,2.9764288222674438,3.867478097696357
image_1444.png,3.0789473684210527,0.6484375,0.8367521367521368,0.870940170940171,18,10,2.998049250514553,3.869369570333582
image_1445.png,4.3046875,0.9322916666666666,0.6581972171808832,0.8572292800967937,24,11,3.160616141641054,4.297333802606932
image_1446.png,3.3481675392670156,0.6282722513089005,0.6293979671618452,0.764659890539484,31,12,3.237127940088977,4.696982781640612
image_1447.png,2.522346368715084,0.484375,0.4374307862679956,0.7929125138427464,19,10,2.9157705301089587,3.913903851207078
image_1448.png,2.9441489361702127,0.6595744680851063,0.5943992773261066,0.6720867208672087,16,11,2.9852241197334237,3.666695291810768
image_1449.png,2.7823691460055096,0.5208333333333334,0.43663366336633663,0.6653465346534654,19,9,2.8129686287925626,3.906704318515815
image_1450.png,3.7161458333333335,0.7109375,0.6075683251576735,0.8241065171688857,25,10,2.736689742723469,4.103845037446322
image_1451.png,2.7135416666666665,0.5130208333333334,0.4692898272552783,0.7696737044145874,18,10,3.1817890147578947,4.0094316897877365
image_1452.png,2.481012658227848,0.43902439024390244,0.3711734693877551,0.7780612244897959,20,11,3.0310686010517838,4.054345699272069
image_1453.png,4.455729166666667,0.890625,0.673874926943308,0.7615429573348919,22,11,3.1240533655134692,4.038844364875672
image_1454.png,3.0494791666666665,0.6588541666666666,0.5397096498719044,0.695132365499573,20,10,3.217511127761022,4.078479935799005
image_1455.png,4.468085106382978,0.8696808510638298,0.736904761904762,0.7625,32,11,3.2354124693836903,4.676555226088071
image_1456.png,3.0754716981132075,0.5,0.6003505696757231,0.8212094653812445,25,10,3.1103320429050547,4.258660160926468
image_1457.png,3.5098039215686274,0.6848958333333334,0.49082202713487627,0.8188347964884277,29,12,3.177299386684912,4.50888074900889
image_1458.png,2.146981627296588,0.2916666666666667,0.715158924205379,0.9242053789731052,18,8,2.526248747782395,3.8101966083875602
image_1459.png,3.304109589041096,0.71875,0.7189054726368159,0.7976782752902156,19,11,3.09590997668445,3.8826222936431627
image_1460.png,2.0673854447439353,0.22395833333333334,0.4745762711864407,0.6479791395045632,20,11,3.158064600226348,4.120247293970752
image_1461.png,4.325520833333333,0.8177083333333334,0.5285972305839856,0.7031908488862131,26,12,3.4166809687729516,4.395506723297467
image_1462.png,4.427083333333333,0.9427083333333334,0.7370588235294118,0.8641176470588235,30,11,3.0621863028371954,4.629566598775064
image_1463.png,3.9973684210526317,0.7708333333333334,0.7320605661619487,0.7893350888742594,30,12,3.1878467692452888,4.582871117468856
image_1464.png,2.5425531914893615,0.5026041666666666,0.26569037656903766,0.9571129707112971,12,8,2.5879230717973574,3.0434774941238434
image_1465.png,3.4557291666666665,0.6484375,0.39562923888470236,0.8244159758854559,20,11,3.1877392087383214,4.092162650665054
image_1466.png,2.7698863636363638,0.5833333333333334,0.10153846153846154,1.0,14,7,2.5645596793818255,3.49163671744677
image_1467.png,4.513586956521739,0.8804347826086957,0.4780252859723058,0.7579771222155328,29,12,3.2204305122658914,4.477663684543545
image_1468.png,2.712166172106825,0.44959128065395093,0.4059080962800875,0.824945295404814,20,9,2.621202236046746,4.009146435979487
image_1469.png,5.046875,0.8515625,0.6295149638802889,0.675954592363261,29,12,3.483144681423967,4.549375955302446
image_1470.png,5.067708333333333,0.96875,0.5878725590955807,0.6865364850976362,29,12,3.4239390505783684,4.434945212427424
image_1471.png,2.708791208791209,0.4947916666666667,0.6247464503042597,0.8275862068965517,21,9,3.0137620257721625,3.9466227733847226
image_1472.png,3.105121293800539,0.5546875,0.8298611111111112,0.8350694444444444,20,10,2.996592625565278,4.079258036205518
image_1473.png,3.35,0.7083333333333334,0.24509033778476041,0.8617439120188531,24,12,2.9657477704445054,3.9450693572669278
image_1474.png,3.021505376344086,0.6236842105263158,0.4893238434163701,0.8345195729537367,20,10,3.0684210895472286,3.9897653535623396
image_1475.png,3.005813953488372,0.578125,0.22727272727272727,0.8655705996131529,17,9,2.7991274376792092,3.618275392085563
image_1476.png,3.126315789473684,0.6631578947368421,0.5942760942760943,0.6902356902356902,26,12,3.1506180639031203,4.440855720696103
image_1477.png,3.201570680628272,0.7057291666666666,0.5453802125919869,0.6884709730171709,23,11,3.0859573223418524,4.263854018578006
image_1478.png,3.641269841269841,0.7841269841269841,0.6251089799476897,0.7794245858761988,16,9,3.0998621227514653,3.783156057692218
image_1479.png,2.426791277258567,0.4101876675603217,0.5917843388960206,0.9165596919127086,15,10,2.86739439823095,3.6465316772020406
image_1480.png,3.954301075268817,0.782258064516129,0.7457511896668932,0.849762066621346,26,11,2.9801052302120676,4.295312531066014
image_1481.png,2.6164021164021163,0.5078125,0.36299292214357937,0.8574317492416582,16,10,2.9772292971791905,3.721481132793209
image_1482.png,1.9782608695652173,0.2786458333333333,0.3893249607535322,0.7519623233908949,18,10,3.010369252748524,4.017799655220588
image_1483.png,3.4751381215469612,0.7291666666666666,0.417329093799682,0.8044515103338633,25,11,2.91511285757355,4.198513964510992
image_1484.png,2.276657060518732,0.3671875,0.5189873417721519,0.6936708860759494,18,12,3.2483021068265163,3.90837272874564
image_1485.png,3.1532033426183843,0.6484375,0.4469964664310954,0.7491166077738516,19,11,3.141767642372142,3.9387900141171057
image_1486.png,3.575268817204301,0.7580645161290323,0.6157894736842106,0.6902255639097744,19,11,3.3574068565591038,4.032411953907794
image_1487.png,2.9523809523809526,0.4348958333333333,0.4657258064516129,0.7641129032258065,22,12,3.360711933882854,4.114179643072136
image_1488.png,3.7057291666666665,0.8072916666666666,0.3499648629655657,0.8320449754040758,28,11,3.0588575558005564,4.458456659318141
image_1489.png,2.5286458333333335,0.4635416666666667,0.28527291452111225,0.8568486096807415,16,11,2.984193136452343,3.5589240631513253
image_1490.png,3.0161725067385445,0.5703125,0.7390527256478999,0.7390527256478999,21,12,3.265892047160303,4.140241556166371
image_1491.png,3.3229166666666665,0.734375,0.4827586206896552,0.8103448275862069,23,12,3.2619467284903614,4.194204312859874
image_1492.png,2.638235294117647,0.39945652173913043,0.38461538461538464,0.8494983277591973,20,9,2.721870073579967,3.8794968781085526
image_1493.png,2.7039106145251397,0.4244791666666667,0.45041322314049587,0.7417355371900827,19,9,2.983523488603659,3.991499584506859
image_1494.png,3.7096774193548385,0.8091397849462365,0.4681159420289855,0.7123188405797102,26,11,3.230618333323193,4.494993795160254
image_1495.png,5.158854166666667,0.9270833333333334,0.701665825340737,0.7450782433114589,26,11,3.1593995191501087,4.220044803161301
image_1496.png,3.4869791666666665,0.8255208333333334,0.6527259148618372,0.7453323375653472,18,11,3.213157250915574,3.8339483553415787
image_1497.png,2.7223719676549867,0.5614973262032086,0.42178217821782177,0.803960396039604,16,9,2.837895534205868,3.6095895915144642
image_1498.png,2.1363636363636362,0.34210526315789475,0.15558510638297873,0.9002659574468085,18,9,2.7194323174114814,3.8301059065893552
image_1499.png,1.9487179487179487,0.18229166666666666,0.3157894736842105,0.8114035087719298,12,9,2.9406967271033824,3.261189532888041
image_1500.png,4.229166666666667,0.8463541666666666,0.6083743842364532,0.6133004926108374,29,12,3.3823652081571405,4.534972304324031
image_1501.png,3.6901041666666665,0.7682291666666666,0.4629498941425547,0.7064220183486238,25,12,3.322788772880939,4.315029927050418
image_1502.png,4.192934782608695,0.7989130434782609,0.6474400518470512,0.8055735580038885,22,12,3.1889814723993073,4.0964759189908015
image_1503.png,4.153225806451613,0.9139784946236559,0.602588996763754,0.8355987055016181,23,11,3.153655838763136,4.081120016563986
image_1504.png,4.53125,0.9036458333333334,0.753448275862069,0.767816091954023,26,12,3.2529433993205696,4.381556617653162
image_1505.png,3.236074270557029,0.6171875,0.46885245901639344,0.6737704918032786,26,12,3.416074820698515,4.4831373690582055
image_1506.png,4.926630434782608,0.8233695652173914,0.5444015444015444,0.7076668505239934,30,12,3.331105312918688,4.617953249815811
image_1507.png,3.9946091644204853,0.8975741239892183,0.4642375168690958,0.815114709851552,27,11,3.050070639034404,4.39761192253186
image_1508.png,3.358695652173913,0.6552631578947369,0.3932038834951456,0.7686084142394822,22,10,3.006712094955035,4.0668421423270065
